adjacency list, w
38<-821,0.100000
38<-867,0.100000
38<-893,0.100000
38<-958,0.100000
38<-857,0.100000
38<-823,0.100000
38<-912,0.100000
38<-894,0.100000
38<-860,0.100000
38<-929,0.100000
38<-829,0.100000
39<-921,0.100000
39<-824,0.100000
39<-852,0.100000
39<-826,0.100000
39<-969,0.100000
39<-802,0.100000
39<-916,0.100000
39<-839,0.100000
39<-997,0.100000
39<-876,0.100000
39<-987,0.100000
39<-902,0.100000
39<-999,0.100000
39<-934,0.100000
39<-841,0.100000
39<-838,0.100000
39<-881,0.100000
39<-878,0.100000
39<-901,0.100000
39<-832,0.100000
39<-848,0.100000
40<-853,0.100000
40<-837,0.100000
40<-859,0.100000
40<-820,0.100000
40<-861,0.100000
40<-979,0.100000
40<-944,0.100000
40<-997,0.100000
40<-878,0.100000
40<-860,0.100000
40<-903,0.100000
40<-949,0.100000
40<-948,0.100000
40<-958,0.100000
40<-855,0.100000
41<-999,0.100000
41<-840,0.100000
41<-864,0.100000
41<-866,0.100000
41<-994,0.100000
41<-812,0.100000
41<-859,0.100000
41<-860,0.100000
41<-926,0.100000
41<-823,0.100000
41<-810,0.100000
41<-935,0.100000
41<-878,0.100000
41<-949,0.100000
41<-988,0.100000
41<-969,0.100000
41<-871,0.100000
41<-979,0.100000
41<-954,0.100000
41<-855,0.100000
41<-914,0.100000
42<-928,0.100000
42<-943,0.100000
42<-904,0.100000
42<-809,0.100000
42<-810,0.100000
42<-877,0.100000
42<-814,0.100000
42<-969,0.100000
42<-921,0.100000
42<-919,0.100000
42<-895,0.100000
42<-872,0.100000
42<-985,0.100000
42<-891,0.100000
42<-988,0.100000
42<-995,0.100000
42<-867,0.100000
42<-884,0.100000
42<-838,0.100000
42<-842,0.100000
42<-906,0.100000
43<-865,0.100000
43<-963,0.100000
43<-982,0.100000
43<-808,0.100000
43<-996,0.100000
43<-863,0.100000
43<-833,0.100000
43<-969,0.100000
43<-870,0.100000
43<-885,0.100000
43<-995,0.100000
43<-943,0.100000
43<-834,0.100000
43<-825,0.100000
43<-935,0.100000
43<-899,0.100000
43<-918,0.100000
44<-884,0.100000
44<-976,0.100000
44<-988,0.100000
44<-920,0.100000
44<-908,0.100000
44<-928,0.100000
44<-814,0.100000
44<-953,0.100000
44<-969,0.100000
44<-933,0.100000
44<-913,0.100000
44<-945,0.100000
44<-859,0.100000
44<-895,0.100000
44<-997,0.100000
44<-880,0.100000
44<-848,0.100000
44<-868,0.100000
45<-944,0.100000
45<-816,0.100000
45<-810,0.100000
45<-913,0.100000
45<-825,0.100000
45<-982,0.100000
45<-937,0.100000
45<-802,0.100000
45<-946,0.100000
45<-961,0.100000
45<-907,0.100000
45<-970,0.100000
45<-842,0.100000
45<-900,0.100000
45<-933,0.100000
45<-839,0.100000
45<-837,0.100000
45<-867,0.100000
45<-863,0.100000
45<-857,0.100000
46<-821,0.100000
46<-904,0.100000
46<-853,0.100000
46<-930,0.100000
46<-947,0.100000
46<-937,0.100000
46<-966,0.100000
46<-910,0.100000
46<-860,0.100000
46<-899,0.100000
46<-831,0.100000
46<-958,0.100000
46<-978,0.100000
46<-940,0.100000
46<-925,0.100000
46<-984,0.100000
46<-885,0.100000
46<-941,0.100000
46<-939,0.100000
46<-843,0.100000
46<-879,0.100000
46<-946,0.100000
46<-969,0.100000
46<-890,0.100000
47<-960,0.100000
47<-956,0.100000
47<-983,0.100000
47<-822,0.100000
47<-929,0.100000
47<-899,0.100000
47<-817,0.100000
47<-954,0.100000
47<-939,0.100000
47<-957,0.100000
47<-868,0.100000
47<-833,0.100000
47<-858,0.100000
47<-938,0.100000
47<-884,0.100000
47<-946,0.100000
48<-966,0.100000
48<-808,0.100000
48<-839,0.100000
48<-960,0.100000
48<-823,0.100000
48<-986,0.100000
48<-998,0.100000
48<-968,0.100000
48<-921,0.100000
48<-898,0.100000
48<-984,0.100000
48<-925,0.100000
48<-906,0.100000
48<-902,0.100000
48<-830,0.100000
48<-975,0.100000
48<-813,0.100000
48<-959,0.100000
48<-821,0.100000
48<-809,0.100000
48<-917,0.100000
49<-990,0.100000
49<-955,0.100000
49<-940,0.100000
49<-959,0.100000
49<-845,0.100000
49<-837,0.100000
49<-808,0.100000
49<-862,0.100000
49<-821,0.100000
49<-997,0.100000
49<-911,0.100000
49<-840,0.100000
49<-800,0.100000
49<-843,0.100000
49<-942,0.100000
49<-903,0.100000
49<-830,0.100000
49<-856,0.100000
49<-834,0.100000
49<-978,0.100000
49<-848,0.100000
49<-902,0.100000
49<-833,0.100000
49<-842,0.100000
49<-811,0.100000
50<-999,0.100000
50<-925,0.100000
50<-895,0.100000
50<-987,0.100000
50<-892,0.100000
50<-832,0.100000
50<-908,0.100000
50<-997,0.100000
50<-862,0.100000
50<-909,0.100000
50<-952,0.100000
50<-894,0.100000
50<-806,0.100000
50<-878,0.100000
51<-862,0.100000
51<-986,0.100000
51<-902,0.100000
51<-927,0.100000
51<-891,0.100000
51<-834,0.100000
51<-990,0.100000
51<-922,0.100000
51<-840,0.100000
51<-825,0.100000
51<-945,0.100000
51<-918,0.100000
51<-926,0.100000
51<-912,0.100000
51<-981,0.100000
51<-996,0.100000
51<-820,0.100000
51<-812,0.100000
51<-809,0.100000
51<-894,0.100000
51<-880,0.100000
51<-836,0.100000
51<-881,0.100000
51<-933,0.100000
51<-843,0.100000
51<-973,0.100000
51<-842,0.100000
51<-954,0.100000
52<-936,0.100000
52<-900,0.100000
52<-922,0.100000
52<-993,0.100000
52<-878,0.100000
52<-916,0.100000
52<-994,0.100000
52<-812,0.100000
52<-940,0.100000
52<-959,0.100000
52<-992,0.100000
52<-951,0.100000
52<-872,0.100000
52<-846,0.100000
52<-881,0.100000
52<-989,0.100000
52<-863,0.100000
52<-966,0.100000
53<-944,0.100000
53<-840,0.100000
53<-962,0.100000
53<-929,0.100000
53<-803,0.100000
53<-931,0.100000
53<-980,0.100000
53<-959,0.100000
53<-982,0.100000
53<-869,0.100000
53<-896,0.100000
53<-867,0.100000
53<-800,0.100000
53<-954,0.100000
53<-894,0.100000
53<-910,0.100000
53<-882,0.100000
53<-976,0.100000
53<-926,0.100000
53<-903,0.100000
54<-876,0.100000
54<-909,0.100000
54<-889,0.100000
54<-870,0.100000
54<-820,0.100000
54<-822,0.100000
54<-922,0.100000
54<-913,0.100000
54<-971,0.100000
54<-975,0.100000
54<-806,0.100000
54<-993,0.100000
54<-910,0.100000
54<-844,0.100000
54<-857,0.100000
54<-845,0.100000
54<-841,0.100000
54<-899,0.100000
54<-855,0.100000
54<-895,0.100000
55<-898,0.100000
55<-861,0.100000
55<-870,0.100000
55<-904,0.100000
55<-911,0.100000
55<-989,0.100000
55<-856,0.100000
55<-978,0.100000
55<-824,0.100000
55<-865,0.100000
55<-943,0.100000
55<-877,0.100000
55<-880,0.100000
55<-992,0.100000
55<-938,0.100000
55<-810,0.100000
55<-970,0.100000
55<-894,0.100000
55<-807,0.100000
55<-903,0.100000
55<-967,0.100000
55<-825,0.100000
56<-877,0.100000
56<-945,0.100000
56<-894,0.100000
56<-938,0.100000
56<-890,0.100000
56<-943,0.100000
56<-825,0.100000
56<-804,0.100000
56<-953,0.100000
56<-901,0.100000
56<-848,0.100000
56<-809,0.100000
56<-941,0.100000
56<-849,0.100000
56<-832,0.100000
56<-871,0.100000
56<-862,0.100000
57<-872,0.100000
57<-936,0.100000
57<-904,0.100000
57<-838,0.100000
57<-897,0.100000
57<-927,0.100000
57<-892,0.100000
57<-985,0.100000
57<-852,0.100000
57<-808,0.100000
57<-924,0.100000
57<-898,0.100000
57<-929,0.100000
57<-979,0.100000
58<-896,0.100000
58<-907,0.100000
58<-856,0.100000
58<-824,0.100000
58<-800,0.100000
58<-926,0.100000
58<-899,0.100000
58<-995,0.100000
58<-951,0.100000
58<-940,0.100000
58<-920,0.100000
58<-891,0.100000
58<-848,0.100000
58<-914,0.100000
58<-929,0.100000
58<-975,0.100000
58<-819,0.100000
58<-879,0.100000
58<-817,0.100000
58<-845,0.100000
58<-890,0.100000
58<-846,0.100000
58<-982,0.100000
58<-859,0.100000
58<-811,0.100000
58<-980,0.100000
58<-989,0.100000
58<-825,0.100000
58<-974,0.100000
58<-849,0.100000
58<-906,0.100000
58<-991,0.100000
59<-990,0.100000
59<-861,0.100000
59<-809,0.100000
59<-942,0.100000
59<-917,0.100000
59<-902,0.100000
59<-823,0.100000
59<-960,0.100000
59<-978,0.100000
59<-906,0.100000
59<-839,0.100000
59<-841,0.100000
59<-908,0.100000
59<-977,0.100000
59<-949,0.100000
59<-836,0.100000
59<-835,0.100000
60<-962,0.100000
60<-895,0.100000
60<-873,0.100000
60<-978,0.100000
60<-819,0.100000
60<-905,0.100000
60<-935,0.100000
60<-806,0.100000
60<-918,0.100000
60<-892,0.100000
60<-986,0.100000
60<-874,0.100000
60<-928,0.100000
60<-947,0.100000
60<-861,0.100000
60<-908,0.100000
61<-900,0.100000
61<-887,0.100000
61<-859,0.100000
61<-894,0.100000
61<-988,0.100000
61<-884,0.100000
61<-990,0.100000
61<-976,0.100000
61<-912,0.100000
61<-878,0.100000
61<-995,0.100000
61<-845,0.100000
61<-879,0.100000
61<-902,0.100000
61<-804,0.100000
61<-970,0.100000
61<-820,0.100000
61<-823,0.100000
61<-989,0.100000
62<-809,0.100000
62<-979,0.100000
62<-956,0.100000
62<-935,0.100000
62<-865,0.100000
62<-838,0.100000
62<-853,0.100000
62<-971,0.100000
62<-953,0.100000
62<-930,0.100000
62<-827,0.100000
62<-892,0.100000
62<-900,0.100000
62<-989,0.100000
62<-966,0.100000
62<-941,0.100000
62<-876,0.100000
62<-998,0.100000
62<-929,0.100000
62<-808,0.100000
62<-928,0.100000
62<-825,0.100000
63<-809,0.100000
63<-968,0.100000
63<-948,0.100000
63<-823,0.100000
63<-960,0.100000
63<-814,0.100000
63<-859,0.100000
63<-902,0.100000
63<-828,0.100000
63<-841,0.100000
63<-892,0.100000
63<-976,0.100000
63<-846,0.100000
63<-858,0.100000
63<-984,0.100000
63<-868,0.100000
63<-827,0.100000
64<-879,0.100000
64<-914,0.100000
64<-979,0.100000
64<-946,0.100000
64<-957,0.100000
64<-886,0.100000
64<-925,0.100000
64<-867,0.100000
64<-926,0.100000
64<-915,0.100000
64<-864,0.100000
64<-807,0.100000
64<-839,0.100000
64<-891,0.100000
64<-837,0.100000
64<-929,0.100000
64<-882,0.100000
64<-865,0.100000
64<-876,0.100000
64<-995,0.100000
64<-889,0.100000
64<-849,0.100000
64<-851,0.100000
64<-843,0.100000
65<-990,0.100000
65<-889,0.100000
65<-953,0.100000
65<-865,0.100000
65<-986,0.100000
65<-959,0.100000
65<-923,0.100000
65<-838,0.100000
65<-840,0.100000
65<-985,0.100000
65<-938,0.100000
65<-803,0.100000
65<-913,0.100000
65<-948,0.100000
65<-805,0.100000
65<-977,0.100000
65<-825,0.100000
65<-879,0.100000
65<-956,0.100000
65<-905,0.100000
66<-853,0.100000
66<-934,0.100000
66<-930,0.100000
66<-942,0.100000
66<-977,0.100000
66<-823,0.100000
66<-893,0.100000
66<-967,0.100000
66<-895,0.100000
66<-922,0.100000
66<-994,0.100000
66<-800,0.100000
66<-875,0.100000
66<-834,0.100000
66<-882,0.100000
66<-925,0.100000
66<-821,0.100000
66<-923,0.100000
66<-828,0.100000
66<-869,0.100000
66<-944,0.100000
67<-827,0.100000
67<-823,0.100000
67<-888,0.100000
67<-931,0.100000
67<-985,0.100000
67<-815,0.100000
67<-989,0.100000
67<-832,0.100000
67<-981,0.100000
67<-986,0.100000
67<-901,0.100000
67<-878,0.100000
67<-943,0.100000
67<-977,0.100000
68<-935,0.100000
68<-837,0.100000
68<-971,0.100000
68<-839,0.100000
68<-946,0.100000
68<-807,0.100000
68<-802,0.100000
68<-835,0.100000
68<-926,0.100000
68<-985,0.100000
68<-869,0.100000
68<-872,0.100000
68<-818,0.100000
68<-885,0.100000
68<-948,0.100000
68<-949,0.100000
68<-832,0.100000
68<-955,0.100000
68<-970,0.100000
68<-982,0.100000
68<-874,0.100000
68<-983,0.100000
69<-840,0.100000
69<-891,0.100000
69<-966,0.100000
69<-961,0.100000
69<-860,0.100000
69<-976,0.100000
69<-997,0.100000
69<-935,0.100000
69<-984,0.100000
69<-996,0.100000
69<-806,0.100000
69<-926,0.100000
69<-848,0.100000
69<-980,0.100000
69<-800,0.100000
69<-991,0.100000
69<-861,0.100000
69<-833,0.100000
69<-969,0.100000
