adjacency list, w
6<-858,0.010000
6<-821,0.010000
6<-978,0.010000
7<-927,0.010000
7<-910,0.010000
7<-969,0.010000
7<-924,0.010000
7<-882,0.010000
7<-960,0.010000
7<-966,0.010000
7<-897,0.010000
7<-921,0.010000
7<-809,0.010000
7<-933,0.010000
7<-867,0.010000
7<-968,0.010000
7<-988,0.010000
7<-898,0.010000
7<-922,0.010000
7<-826,0.010000
8<-861,0.010000
8<-866,0.010000
8<-805,0.010000
8<-993,0.010000
8<-982,0.010000
8<-960,0.010000
8<-970,0.010000
8<-910,0.010000
8<-992,0.010000
8<-959,0.010000
8<-908,0.010000
8<-803,0.010000
8<-902,0.010000
8<-996,0.010000
8<-819,0.010000
8<-809,0.010000
8<-836,0.010000
8<-807,0.010000
8<-926,0.010000
8<-832,0.010000
8<-934,0.010000
8<-907,0.010000
8<-870,0.010000
8<-987,0.010000
9<-857,0.010000
9<-944,0.010000
9<-845,0.010000
9<-922,0.010000
9<-881,0.010000
9<-972,0.010000
9<-840,0.010000
9<-913,0.010000
9<-906,0.010000
9<-880,0.010000
9<-832,0.010000
9<-965,0.010000
9<-816,0.010000
9<-875,0.010000
9<-821,0.010000
9<-878,0.010000
9<-874,0.010000
9<-814,0.010000
9<-892,0.010000
9<-973,0.010000
10<-907,0.010000
10<-948,0.010000
10<-859,0.010000
10<-932,0.010000
10<-971,0.010000
10<-935,0.010000
10<-976,0.010000
10<-959,0.010000
10<-863,0.010000
10<-920,0.010000
10<-893,0.010000
10<-951,0.010000
10<-862,0.010000
10<-887,0.010000
10<-876,0.010000
11<-987,0.010000
11<-906,0.010000
11<-923,0.010000
11<-911,0.010000
11<-862,0.010000
11<-917,0.010000
11<-811,0.010000
11<-830,0.010000
11<-836,0.010000
11<-863,0.010000
11<-985,0.010000
11<-857,0.010000
11<-942,0.010000
11<-925,0.010000
11<-995,0.010000
11<-865,0.010000
11<-878,0.010000
11<-920,0.010000
11<-912,0.010000
11<-820,0.010000
11<-846,0.010000
11<-827,0.010000
11<-837,0.010000
11<-926,0.010000
11<-876,0.010000
11<-882,0.010000
11<-937,0.010000
12<-928,0.010000
12<-917,0.010000
12<-986,0.010000
12<-861,0.010000
12<-809,0.010000
12<-806,0.010000
12<-851,0.010000
12<-895,0.010000
12<-831,0.010000
12<-956,0.010000
12<-981,0.010000
12<-989,0.010000
12<-898,0.010000
12<-913,0.010000
12<-860,0.010000
12<-838,0.010000
12<-909,0.010000
12<-926,0.010000
12<-935,0.010000
13<-966,0.010000
13<-936,0.010000
13<-899,0.010000
13<-987,0.010000
13<-955,0.010000
13<-937,0.010000
13<-968,0.010000
13<-935,0.010000
13<-812,0.010000
13<-948,0.010000
13<-942,0.010000
13<-975,0.010000
13<-815,0.010000
13<-888,0.010000
13<-845,0.010000
13<-807,0.010000
13<-831,0.010000
13<-902,0.010000
13<-883,0.010000
13<-918,0.010000
13<-847,0.010000
13<-897,0.010000
13<-833,0.010000
13<-861,0.010000
13<-834,0.010000
13<-880,0.010000
14<-843,0.010000
14<-881,0.010000
14<-852,0.010000
14<-920,0.010000
14<-955,0.010000
14<-879,0.010000
14<-820,0.010000
14<-979,0.010000
14<-966,0.010000
14<-857,0.010000
14<-925,0.010000
14<-952,0.010000
14<-860,0.010000
14<-863,0.010000
14<-926,0.010000
14<-946,0.010000
14<-931,0.010000
14<-840,0.010000
14<-971,0.010000
14<-808,0.010000
14<-813,0.010000
15<-933,0.010000
15<-830,0.010000
15<-835,0.010000
15<-923,0.010000
15<-817,0.010000
15<-884,0.010000
15<-844,0.010000
15<-871,0.010000
15<-808,0.010000
15<-859,0.010000
15<-850,0.010000
15<-875,0.010000
15<-989,0.010000
15<-980,0.010000
15<-828,0.010000
16<-921,0.010000
16<-820,0.010000
16<-948,0.010000
16<-825,0.010000
16<-888,0.010000
16<-879,0.010000
16<-962,0.010000
16<-966,0.010000
16<-804,0.010000
16<-880,0.010000
16<-979,0.010000
16<-813,0.010000
16<-818,0.010000
16<-893,0.010000
16<-874,0.010000
16<-870,0.010000
16<-856,0.010000
16<-976,0.010000
16<-916,0.010000
16<-885,0.010000
16<-881,0.010000
16<-953,0.010000
16<-972,0.010000
16<-894,0.010000
16<-842,0.010000
16<-998,0.010000
16<-897,0.010000
17<-982,0.010000
17<-902,0.010000
17<-867,0.010000
17<-869,0.010000
17<-816,0.010000
17<-969,0.010000
17<-930,0.010000
17<-885,0.010000
17<-826,0.010000
17<-870,0.010000
17<-875,0.010000
17<-966,0.010000
17<-809,0.010000
17<-863,0.010000
17<-898,0.010000
17<-980,0.010000
17<-865,0.010000
17<-970,0.010000
18<-970,0.010000
18<-973,0.010000
18<-880,0.010000
18<-843,0.010000
18<-846,0.010000
18<-867,0.010000
18<-810,0.010000
18<-828,0.010000
18<-977,0.010000
18<-837,0.010000
18<-913,0.010000
18<-834,0.010000
18<-965,0.010000
18<-893,0.010000
18<-939,0.010000
19<-866,0.010000
19<-921,0.010000
19<-801,0.010000
19<-899,0.010000
19<-827,0.010000
19<-835,0.010000
19<-939,0.010000
19<-857,0.010000
19<-856,0.010000
19<-938,0.010000
19<-884,0.010000
19<-924,0.010000
20<-803,0.010000
20<-894,0.010000
20<-808,0.010000
20<-885,0.010000
20<-858,0.010000
20<-922,0.010000
20<-823,0.010000
20<-971,0.010000
20<-856,0.010000
20<-834,0.010000
20<-892,0.010000
20<-828,0.010000
20<-811,0.010000
20<-933,0.010000
20<-916,0.010000
21<-848,0.010000
21<-839,0.010000
21<-936,0.010000
21<-961,0.010000
21<-894,0.010000
21<-926,0.010000
21<-903,0.010000
21<-999,0.010000
21<-931,0.010000
21<-934,0.010000
21<-872,0.010000
21<-986,0.010000
21<-942,0.010000
22<-912,0.010000
22<-955,0.010000
22<-974,0.010000
22<-927,0.010000
22<-866,0.010000
22<-854,0.010000
22<-986,0.010000
22<-827,0.010000
22<-987,0.010000
22<-885,0.010000
22<-817,0.010000
22<-995,0.010000
22<-906,0.010000
22<-909,0.010000
22<-945,0.010000
22<-954,0.010000
22<-806,0.010000
23<-914,0.010000
23<-841,0.010000
23<-844,0.010000
23<-990,0.010000
23<-882,0.010000
23<-968,0.010000
23<-849,0.010000
23<-903,0.010000
23<-839,0.010000
23<-946,0.010000
23<-831,0.010000
23<-811,0.010000
23<-857,0.010000
23<-989,0.010000
23<-878,0.010000
23<-853,0.010000
23<-980,0.010000
23<-897,0.010000
23<-891,0.010000
23<-930,0.010000
24<-811,0.010000
24<-946,0.010000
24<-952,0.010000
24<-814,0.010000
24<-826,0.010000
24<-831,0.010000
24<-834,0.010000
24<-912,0.010000
24<-880,0.010000
24<-850,0.010000
24<-982,0.010000
24<-852,0.010000
24<-836,0.010000
24<-896,0.010000
24<-962,0.010000
24<-882,0.010000
24<-969,0.010000
24<-950,0.010000
25<-829,0.010000
25<-916,0.010000
25<-948,0.010000
25<-981,0.010000
25<-996,0.010000
25<-844,0.010000
25<-904,0.010000
25<-837,0.010000
25<-883,0.010000
25<-906,0.010000
25<-894,0.010000
25<-853,0.010000
25<-886,0.010000
25<-864,0.010000
25<-937,0.010000
25<-959,0.010000
25<-808,0.010000
25<-991,0.010000
25<-933,0.010000
25<-940,0.010000
25<-843,0.010000
25<-934,0.010000
25<-805,0.010000
25<-807,0.010000
25<-978,0.010000
26<-982,0.010000
26<-850,0.010000
26<-827,0.010000
26<-877,0.010000
26<-967,0.010000
26<-820,0.010000
26<-861,0.010000
26<-880,0.010000
26<-849,0.010000
26<-986,0.010000
26<-976,0.010000
26<-899,0.010000
26<-843,0.010000
26<-928,0.010000
26<-993,0.010000
26<-910,0.010000
26<-867,0.010000
26<-851,0.010000
26<-950,0.010000
26<-959,0.010000
26<-912,0.010000
27<-921,0.010000
27<-975,0.010000
27<-902,0.010000
27<-878,0.010000
27<-961,0.010000
27<-981,0.010000
27<-903,0.010000
27<-929,0.010000
27<-970,0.010000
27<-976,0.010000
27<-833,0.010000
27<-894,0.010000
27<-861,0.010000
27<-873,0.010000
28<-980,0.010000
28<-948,0.010000
28<-938,0.010000
28<-912,0.010000
28<-969,0.010000
28<-893,0.010000
28<-878,0.010000
28<-896,0.010000
28<-861,0.010000
28<-805,0.010000
28<-812,0.010000
28<-836,0.010000
28<-814,0.010000
28<-889,0.010000
28<-928,0.010000
28<-858,0.010000
28<-892,0.010000
29<-926,0.010000
29<-966,0.010000
29<-863,0.010000
29<-937,0.010000
29<-833,0.010000
29<-991,0.010000
29<-925,0.010000
29<-856,0.010000
29<-802,0.010000
29<-867,0.010000
29<-823,0.010000
29<-854,0.010000
29<-835,0.010000
29<-916,0.010000
29<-938,0.010000
30<-932,0.010000
30<-880,0.010000
30<-952,0.010000
30<-865,0.010000
30<-972,0.010000
30<-943,0.010000
30<-918,0.010000
30<-915,0.010000
30<-890,0.010000
30<-905,0.010000
30<-936,0.010000
30<-981,0.010000
30<-993,0.010000
30<-900,0.010000
30<-855,0.010000
30<-822,0.010000
30<-917,0.010000
30<-853,0.010000
30<-829,0.010000
30<-818,0.010000
30<-916,0.010000
30<-877,0.010000
31<-923,0.010000
31<-876,0.010000
31<-838,0.010000
31<-922,0.010000
31<-881,0.010000
31<-891,0.010000
31<-894,0.010000
31<-995,0.010000
31<-804,0.010000
31<-946,0.010000
31<-842,0.010000
31<-913,0.010000
31<-981,0.010000
31<-857,0.010000
32<-825,0.010000
32<-939,0.010000
32<-945,0.010000
32<-801,0.010000
32<-899,0.010000
32<-962,0.010000
32<-934,0.010000
32<-852,0.010000
32<-851,0.010000
32<-835,0.010000
32<-839,0.010000
32<-837,0.010000
32<-958,0.010000
32<-857,0.010000
32<-913,0.010000
32<-950,0.010000
32<-806,0.010000
32<-826,0.010000
32<-971,0.010000
32<-908,0.010000
32<-889,0.010000
32<-928,0.010000
32<-997,0.010000
32<-860,0.010000
32<-995,0.010000
33<-927,0.010000
33<-959,0.010000
33<-836,0.010000
33<-808,0.010000
33<-855,0.010000
33<-818,0.010000
33<-958,0.010000
33<-934,0.010000
33<-866,0.010000
33<-977,0.010000
33<-994,0.010000
33<-873,0.010000
33<-973,0.010000
33<-825,0.010000
33<-905,0.010000
33<-940,0.010000
33<-984,0.010000
33<-852,0.010000
33<-853,0.010000
33<-869,0.010000
33<-963,0.010000
34<-873,0.010000
34<-900,0.010000
34<-872,0.010000
34<-870,0.010000
34<-806,0.010000
34<-979,0.010000
34<-823,0.010000
34<-907,0.010000
34<-824,0.010000
34<-977,0.010000
34<-827,0.010000
34<-940,0.010000
34<-994,0.010000
34<-914,0.010000
34<-953,0.010000
34<-901,0.010000
34<-904,0.010000
34<-861,0.010000
34<-913,0.010000
34<-930,0.010000
35<-936,0.010000
35<-829,0.010000
35<-846,0.010000
35<-937,0.010000
35<-938,0.010000
35<-918,0.010000
35<-906,0.010000
35<-823,0.010000
35<-874,0.010000
35<-885,0.010000
35<-872,0.010000
35<-961,0.010000
35<-819,0.010000
35<-800,0.010000
35<-994,0.010000
35<-904,0.010000
35<-855,0.010000
35<-985,0.010000
35<-979,0.010000
35<-991,0.010000
35<-901,0.010000
36<-802,0.010000
36<-968,0.010000
36<-939,0.010000
36<-959,0.010000
36<-896,0.010000
36<-943,0.010000
36<-853,0.010000
36<-878,0.010000
36<-814,0.010000
36<-809,0.010000
36<-836,0.010000
36<-970,0.010000
36<-817,0.010000
36<-984,0.010000
36<-886,0.010000
36<-915,0.010000
36<-953,0.010000
36<-848,0.010000
36<-977,0.010000
36<-996,0.010000
36<-955,0.010000
36<-967,0.010000
37<-994,0.010000
37<-844,0.010000
37<-863,0.010000
37<-898,0.010000
37<-957,0.010000
37<-814,0.010000
37<-963,0.010000
37<-910,0.010000
37<-853,0.010000
37<-951,0.010000
37<-807,0.010000
37<-942,0.010000
37<-933,0.010000
37<-996,0.010000
37<-881,0.010000
37<-916,0.010000
37<-918,0.010000
37<-924,0.010000
37<-843,0.010000
37<-857,0.010000
37<-990,0.010000
37<-988,0.010000
37<-891,0.010000
37<-941,0.010000
37<-876,0.010000
37<-919,0.010000
37<-873,0.010000
37<-806,0.010000
37<-905,0.010000
38<-897,0.010000
38<-887,0.010000
38<-836,0.010000
38<-890,0.010000
38<-973,0.010000
38<-999,0.010000
38<-855,0.010000
38<-967,0.010000
38<-976,0.010000
38<-805,0.010000
38<-975,0.010000
38<-972,0.010000
38<-948,0.010000
38<-826,0.010000
38<-839,0.010000
38<-968,0.010000
38<-971,0.010000
39<-839,0.010000
39<-971,0.010000
39<-855,0.010000
39<-846,0.010000
39<-922,0.010000
39<-861,0.010000
39<-985,0.010000
39<-962,0.010000
39<-826,0.010000
39<-828,0.010000
39<-995,0.010000
39<-898,0.010000
39<-979,0.010000
39<-812,0.010000
39<-980,0.010000
39<-805,0.010000
39<-870,0.010000
39<-911,0.010000
39<-896,0.010000
39<-948,0.010000
39<-972,0.010000
39<-915,0.010000
39<-844,0.010000
40<-984,0.010000
40<-983,0.010000
40<-939,0.010000
40<-917,0.010000
40<-987,0.010000
40<-974,0.010000
40<-884,0.010000
40<-979,0.010000
40<-814,0.010000
40<-850,0.010000
40<-856,0.010000
40<-937,0.010000
40<-899,0.010000
40<-976,0.010000
40<-810,0.010000
40<-876,0.010000
40<-836,0.010000
40<-916,0.010000
40<-942,0.010000
40<-934,0.010000
40<-997,0.010000
40<-973,0.010000
40<-912,0.010000
40<-862,0.010000
40<-914,0.010000
40<-868,0.010000
40<-852,0.010000
41<-970,0.010000
41<-933,0.010000
41<-904,0.010000
41<-965,0.010000
41<-816,0.010000
41<-964,0.010000
41<-920,0.010000
41<-916,0.010000
41<-850,0.010000
41<-806,0.010000
42<-902,0.010000
42<-908,0.010000
42<-935,0.010000
42<-847,0.010000
42<-815,0.010000
42<-835,0.010000
42<-892,0.010000
42<-957,0.010000
42<-925,0.010000
42<-918,0.010000
42<-871,0.010000
42<-856,0.010000
42<-875,0.010000
42<-825,0.010000
42<-981,0.010000
42<-976,0.010000
42<-887,0.010000
42<-883,0.010000
43<-992,0.010000
43<-975,0.010000
43<-875,0.010000
43<-951,0.010000
43<-803,0.010000
43<-955,0.010000
43<-987,0.010000
43<-850,0.010000
43<-937,0.010000
43<-834,0.010000
43<-908,0.010000
43<-816,0.010000
43<-823,0.010000
43<-878,0.010000
43<-841,0.010000
43<-963,0.010000
43<-825,0.010000
43<-882,0.010000
43<-809,0.010000
43<-888,0.010000
43<-826,0.010000
43<-905,0.010000
43<-872,0.010000
43<-893,0.010000
43<-830,0.010000
43<-824,0.010000
43<-902,0.010000
43<-985,0.010000
43<-971,0.010000
43<-843,0.010000
44<-912,0.010000
44<-989,0.010000
44<-993,0.010000
44<-890,0.010000
44<-873,0.010000
44<-986,0.010000
44<-821,0.010000
44<-957,0.010000
44<-997,0.010000
44<-985,0.010000
44<-894,0.010000
44<-886,0.010000
44<-845,0.010000
44<-944,0.010000
44<-838,0.010000
44<-918,0.010000
45<-802,0.010000
45<-837,0.010000
45<-923,0.010000
45<-995,0.010000
45<-963,0.010000
45<-948,0.010000
45<-888,0.010000
45<-842,0.010000
45<-908,0.010000
45<-822,0.010000
45<-855,0.010000
45<-930,0.010000
45<-831,0.010000
45<-913,0.010000
45<-848,0.010000
45<-931,0.010000
45<-929,0.010000
45<-871,0.010000
45<-807,0.010000
45<-804,0.010000
45<-994,0.010000
45<-973,0.010000
45<-997,0.010000
45<-915,0.010000
46<-913,0.010000
46<-934,0.010000
46<-803,0.010000
46<-860,0.010000
46<-875,0.010000
46<-815,0.010000
46<-964,0.010000
46<-903,0.010000
46<-827,0.010000
46<-811,0.010000
46<-989,0.010000
46<-956,0.010000
46<-816,0.010000
46<-977,0.010000
46<-920,0.010000
46<-839,0.010000
46<-894,0.010000
46<-868,0.010000
46<-864,0.010000
46<-925,0.010000
47<-846,0.010000
47<-919,0.010000
47<-880,0.010000
47<-879,0.010000
47<-910,0.010000
47<-941,0.010000
47<-891,0.010000
47<-932,0.010000
47<-983,0.010000
47<-889,0.010000
47<-871,0.010000
47<-893,0.010000
47<-975,0.010000
47<-807,0.010000
47<-851,0.010000
47<-942,0.010000
47<-875,0.010000
47<-801,0.010000
47<-962,0.010000
47<-892,0.010000
47<-886,0.010000
47<-936,0.010000
48<-811,0.010000
48<-998,0.010000
48<-979,0.010000
48<-845,0.010000
48<-810,0.010000
48<-945,0.010000
48<-849,0.010000
48<-992,0.010000
48<-959,0.010000
48<-966,0.010000
48<-803,0.010000
48<-861,0.010000
48<-982,0.010000
48<-824,0.010000
48<-910,0.010000
48<-906,0.010000
48<-957,0.010000
48<-875,0.010000
48<-918,0.010000
48<-948,0.010000
48<-987,0.010000
49<-855,0.010000
49<-975,0.010000
49<-853,0.010000
49<-876,0.010000
49<-845,0.010000
49<-942,0.010000
49<-900,0.010000
49<-860,0.010000
49<-952,0.010000
49<-918,0.010000
49<-911,0.010000
49<-990,0.010000
49<-836,0.010000
49<-881,0.010000
49<-811,0.010000
49<-994,0.010000
49<-833,0.010000
49<-924,0.010000
49<-921,0.010000
49<-931,0.010000
49<-864,0.010000
49<-953,0.010000
49<-965,0.010000
49<-946,0.010000
50<-950,0.010000
50<-900,0.010000
50<-873,0.010000
50<-874,0.010000
50<-993,0.010000
50<-833,0.010000
50<-927,0.010000
50<-804,0.010000
50<-964,0.010000
50<-977,0.010000
50<-930,0.010000
50<-841,0.010000
50<-922,0.010000
50<-908,0.010000
50<-882,0.010000
50<-962,0.010000
50<-945,0.010000
50<-954,0.010000
50<-823,0.010000
51<-949,0.010000
51<-833,0.010000
51<-904,0.010000
51<-889,0.010000
51<-927,0.010000
51<-923,0.010000
51<-864,0.010000
51<-887,0.010000
51<-980,0.010000
51<-849,0.010000
51<-950,0.010000
51<-985,0.010000
51<-977,0.010000
51<-915,0.010000
51<-973,0.010000
51<-971,0.010000
51<-930,0.010000
51<-818,0.010000
51<-939,0.010000
51<-916,0.010000
51<-922,0.010000
51<-857,0.010000
51<-875,0.010000
51<-853,0.010000
52<-893,0.010000
52<-846,0.010000
52<-907,0.010000
52<-857,0.010000
52<-912,0.010000
52<-980,0.010000
52<-833,0.010000
52<-906,0.010000
52<-936,0.010000
52<-999,0.010000
52<-869,0.010000
52<-851,0.010000
52<-924,0.010000
52<-947,0.010000
52<-865,0.010000
52<-898,0.010000
52<-805,0.010000
52<-900,0.010000
52<-938,0.010000
52<-969,0.010000
53<-817,0.010000
53<-860,0.010000
53<-842,0.010000
53<-979,0.010000
53<-939,0.010000
53<-808,0.010000
53<-828,0.010000
53<-919,0.010000
53<-859,0.010000
53<-869,0.010000
53<-978,0.010000
53<-851,0.010000
53<-954,0.010000
53<-989,0.010000
53<-947,0.010000
53<-823,0.010000
53<-830,0.010000
53<-987,0.010000
53<-865,0.010000
53<-889,0.010000
54<-874,0.010000
54<-910,0.010000
54<-961,0.010000
54<-812,0.010000
54<-819,0.010000
54<-956,0.010000
54<-918,0.010000
54<-852,0.010000
54<-887,0.010000
54<-948,0.010000
54<-939,0.010000
54<-965,0.010000
54<-962,0.010000
54<-813,0.010000
54<-866,0.010000
54<-971,0.010000
54<-853,0.010000
54<-818,0.010000
54<-883,0.010000
54<-834,0.010000
54<-860,0.010000
55<-818,0.010000
55<-856,0.010000
55<-844,0.010000
55<-896,0.010000
55<-938,0.010000
55<-921,0.010000
55<-801,0.010000
55<-821,0.010000
55<-873,0.010000
55<-968,0.010000
55<-840,0.010000
55<-920,0.010000
55<-969,0.010000
55<-820,0.010000
55<-963,0.010000
55<-954,0.010000
56<-812,0.010000
56<-910,0.010000
56<-959,0.010000
56<-853,0.010000
56<-822,0.010000
56<-986,0.010000
56<-855,0.010000
56<-955,0.010000
56<-824,0.010000
56<-991,0.010000
56<-865,0.010000
56<-860,0.010000
56<-872,0.010000
56<-858,0.010000
57<-943,0.010000
57<-919,0.010000
57<-872,0.010000
57<-975,0.010000
57<-838,0.010000
57<-979,0.010000
57<-855,0.010000
57<-842,0.010000
57<-822,0.010000
57<-996,0.010000
57<-803,0.010000
57<-835,0.010000
57<-804,0.010000
57<-984,0.010000
57<-912,0.010000
57<-878,0.010000
57<-847,0.010000
57<-844,0.010000
57<-929,0.010000
57<-899,0.010000
57<-930,0.010000
57<-932,0.010000
57<-856,0.010000
58<-964,0.010000
58<-855,0.010000
58<-843,0.010000
58<-951,0.010000
58<-861,0.010000
58<-939,0.010000
58<-847,0.010000
58<-836,0.010000
58<-808,0.010000
58<-932,0.010000
58<-863,0.010000
58<-880,0.010000
58<-895,0.010000
58<-832,0.010000
58<-990,0.010000
58<-974,0.010000
58<-818,0.010000
58<-962,0.010000
58<-849,0.010000
59<-881,0.010000
59<-961,0.010000
59<-860,0.010000
59<-937,0.010000
59<-927,0.010000
59<-964,0.010000
59<-804,0.010000
59<-924,0.010000
59<-818,0.010000
59<-914,0.010000
59<-954,0.010000
59<-945,0.010000
59<-950,0.010000
59<-909,0.010000
59<-862,0.010000
59<-886,0.010000
59<-972,0.010000
59<-858,0.010000
59<-903,0.010000
59<-871,0.010000
59<-859,0.010000
59<-844,0.010000
59<-872,0.010000
59<-843,0.010000
60<-840,0.010000
60<-913,0.010000
60<-999,0.010000
60<-952,0.010000
60<-911,0.010000
60<-986,0.010000
60<-836,0.010000
60<-853,0.010000
60<-900,0.010000
60<-916,0.010000
60<-933,0.010000
60<-924,0.010000
60<-945,0.010000
60<-982,0.010000
61<-830,0.010000
61<-903,0.010000
61<-866,0.010000
61<-819,0.010000
61<-803,0.010000
61<-910,0.010000
61<-827,0.010000
61<-879,0.010000
61<-858,0.010000
61<-927,0.010000
61<-933,0.010000
61<-868,0.010000
61<-905,0.010000
61<-895,0.010000
61<-985,0.010000
61<-872,0.010000
61<-828,0.010000
61<-988,0.010000
61<-836,0.010000
61<-964,0.010000
61<-921,0.010000
61<-959,0.010000
61<-966,0.010000
62<-981,0.010000
62<-933,0.010000
62<-958,0.010000
62<-846,0.010000
62<-946,0.010000
62<-828,0.010000
62<-974,0.010000
62<-952,0.010000
62<-915,0.010000
62<-855,0.010000
62<-826,0.010000
63<-821,0.010000
63<-852,0.010000
63<-941,0.010000
63<-933,0.010000
63<-858,0.010000
63<-952,0.010000
63<-990,0.010000
63<-869,0.010000
63<-930,0.010000
63<-878,0.010000
63<-884,0.010000
63<-939,0.010000
63<-968,0.010000
63<-860,0.010000
63<-925,0.010000
64<-969,0.010000
64<-806,0.010000
64<-904,0.010000
64<-822,0.010000
64<-897,0.010000
64<-906,0.010000
64<-846,0.010000
64<-825,0.010000
64<-911,0.010000
64<-826,0.010000
64<-955,0.010000
64<-975,0.010000
64<-847,0.010000
64<-880,0.010000
64<-876,0.010000
64<-909,0.010000
64<-818,0.010000
64<-962,0.010000
64<-835,0.010000
64<-987,0.010000
65<-986,0.010000
65<-969,0.010000
65<-965,0.010000
65<-953,0.010000
65<-979,0.010000
65<-857,0.010000
65<-950,0.010000
65<-848,0.010000
65<-868,0.010000
65<-994,0.010000
65<-825,0.010000
65<-852,0.010000
65<-972,0.010000
65<-806,0.010000
65<-830,0.010000
65<-839,0.010000
65<-847,0.010000
66<-915,0.010000
66<-880,0.010000
66<-933,0.010000
66<-852,0.010000
66<-905,0.010000
66<-954,0.010000
66<-862,0.010000
66<-824,0.010000
66<-807,0.010000
66<-988,0.010000
66<-845,0.010000
66<-942,0.010000
66<-943,0.010000
66<-911,0.010000
66<-936,0.010000
66<-896,0.010000
66<-989,0.010000
66<-847,0.010000
66<-923,0.010000
66<-805,0.010000
66<-930,0.010000
66<-813,0.010000
66<-985,0.010000
66<-970,0.010000
66<-891,0.010000
67<-941,0.010000
67<-934,0.010000
67<-816,0.010000
67<-830,0.010000
67<-992,0.010000
67<-944,0.010000
67<-931,0.010000
67<-894,0.010000
67<-893,0.010000
67<-805,0.010000
67<-910,0.010000
67<-964,0.010000
67<-982,0.010000
67<-834,0.010000
67<-956,0.010000
67<-952,0.010000
67<-856,0.010000
67<-884,0.010000
67<-855,0.010000
67<-845,0.010000
67<-807,0.010000
67<-851,0.010000
68<-980,0.010000
68<-859,0.010000
68<-833,0.010000
68<-812,0.010000
68<-864,0.010000
68<-861,0.010000
68<-914,0.010000
68<-995,0.010000
68<-850,0.010000
68<-881,0.010000
68<-986,0.010000
68<-858,0.010000
68<-939,0.010000
68<-877,0.010000
68<-886,0.010000
68<-872,0.010000
68<-960,0.010000
69<-841,0.010000
69<-958,0.010000
69<-825,0.010000
69<-816,0.010000
69<-925,0.010000
69<-883,0.010000
69<-850,0.010000
69<-948,0.010000
69<-840,0.010000
69<-806,0.010000
69<-877,0.010000
69<-894,0.010000
69<-845,0.010000
69<-935,0.010000
70<-905,0.010000
70<-863,0.010000
70<-808,0.010000
70<-834,0.010000
70<-902,0.010000
70<-852,0.010000
70<-930,0.010000
70<-934,0.010000
70<-954,0.010000
70<-869,0.010000
70<-990,0.010000
70<-919,0.010000
70<-938,0.010000
70<-851,0.010000
70<-868,0.010000
70<-923,0.010000
70<-910,0.010000
70<-809,0.010000
70<-908,0.010000
70<-872,0.010000
70<-802,0.010000
71<-895,0.010000
71<-856,0.010000
71<-994,0.010000
71<-915,0.010000
71<-978,0.010000
71<-905,0.010000
71<-952,0.010000
71<-880,0.010000
71<-836,0.010000
71<-894,0.010000
71<-809,0.010000
71<-812,0.010000
71<-922,0.010000
71<-947,0.010000
71<-912,0.010000
71<-927,0.010000
71<-981,0.010000
