adjacency list, w
25<-436,0.010000
25<-584,0.010000
25<-208,0.010000
25<-114,0.010000
26<-75,0.010000
26<-436,0.010000
26<-485,0.010000
26<-479,0.010000
26<-589,0.010000
26<-106,0.010000
27<-535,0.010000
27<-473,0.010000
27<-10,0.010000
27<-376,0.010000
27<-80,0.010000
27<-124,0.010000
27<-282,0.010000
27<-524,0.010000
28<-29,0.010000
28<-669,0.010000
28<-80,0.010000
28<-467,0.010000
28<-620,0.010000
28<-527,0.010000
29<-127,0.010000
29<-112,0.010000
29<-269,0.010000
29<-395,0.010000
29<-451,0.010000
29<-436,0.010000
29<-449,0.010000
29<-517,0.010000
29<-378,0.010000
29<-426,0.010000
29<-740,0.010000
29<-492,0.010000
30<-111,0.010000
30<-772,0.010000
30<-503,0.010000
30<-133,0.010000
30<-491,0.010000
30<-255,0.010000
30<-179,0.010000
30<-582,0.010000
30<-799,0.010000
30<-532,0.010000
31<-447,0.010000
31<-402,0.010000
31<-63,0.010000
31<-377,0.010000
31<-708,0.010000
31<-28,0.010000
31<-443,0.010000
32<-699,0.010000
32<-586,0.010000
32<-665,0.010000
32<-560,0.010000
32<-702,0.010000
32<-753,0.010000
33<-187,0.010000
33<-450,0.010000
33<-281,0.010000
33<-455,0.010000
33<-255,0.010000
33<-658,0.010000
33<-155,0.010000
33<-777,0.010000
33<-576,0.010000
34<-685,0.010000
34<-386,0.010000
34<-757,0.010000
35<-155,0.010000
35<-675,0.010000
35<-293,0.010000
35<-337,0.010000
36<-205,0.010000
36<-444,0.010000
36<-562,0.010000
36<-465,0.010000
36<-90,0.010000
36<-564,0.010000
36<-398,0.010000
37<-614,0.010000
37<-713,0.010000
37<-240,0.010000
37<-43,0.010000
37<-373,0.010000
37<-338,0.010000
37<-47,0.010000
37<-320,0.010000
38<-731,0.010000
38<-488,0.010000
38<-2,0.010000
38<-243,0.010000
38<-53,0.010000
38<-206,0.010000
39<-775,0.010000
39<-650,0.010000
39<-797,0.010000
39<-570,0.010000
39<-355,0.010000
39<-0,0.010000
39<-780,0.010000
39<-110,0.010000
39<-657,0.010000
39<-33,0.010000
39<-31,0.010000
39<-236,0.010000
40<-592,0.010000
40<-101,0.010000
40<-674,0.010000
40<-152,0.010000
40<-745,0.010000
40<-361,0.010000
40<-452,0.010000
40<-709,0.010000
40<-377,0.010000
40<-590,0.010000
40<-51,0.010000
40<-126,0.010000
40<-432,0.010000
40<-603,0.010000
40<-409,0.010000
41<-546,0.010000
41<-717,0.010000
41<-505,0.010000
41<-411,0.010000
41<-727,0.010000
42<-644,0.010000
42<-631,0.010000
42<-108,0.010000
42<-111,0.010000
42<-74,0.010000
42<-741,0.010000
42<-456,0.010000
42<-350,0.010000
43<-25,0.010000
43<-240,0.010000
43<-347,0.010000
43<-315,0.010000
43<-447,0.010000
43<-139,0.010000
43<-638,0.010000
43<-717,0.010000
44<-665,0.010000
44<-417,0.010000
44<-48,0.010000
44<-716,0.010000
44<-156,0.010000
44<-397,0.010000
45<-184,0.010000
45<-730,0.010000
45<-10,0.010000
45<-286,0.010000
45<-625,0.010000
46<-587,0.010000
46<-543,0.010000
46<-504,0.010000
46<-27,0.010000
46<-401,0.010000
46<-182,0.010000
46<-355,0.010000
46<-371,0.010000
47<-669,0.010000
47<-780,0.010000
47<-537,0.010000
47<-505,0.010000
47<-173,0.010000
47<-425,0.010000
47<-274,0.010000
47<-167,0.010000
48<-221,0.010000
48<-658,0.010000
48<-163,0.010000
48<-288,0.010000
48<-247,0.010000
48<-185,0.010000
48<-382,0.010000
49<-757,0.010000
49<-705,0.010000
49<-599,0.010000
49<-794,0.010000
49<-708,0.010000
50<-258,0.010000
50<-91,0.010000
50<-113,0.010000
50<-440,0.010000
50<-745,0.010000
50<-320,0.010000
51<-285,0.010000
51<-497,0.010000
51<-311,0.010000
51<-18,0.010000
51<-493,0.010000
51<-244,0.010000
51<-538,0.010000
51<-647,0.010000
51<-228,0.010000
51<-463,0.010000
51<-739,0.010000
51<-718,0.010000
51<-621,0.010000
52<-693,0.010000
52<-750,0.010000
52<-282,0.010000
52<-652,0.010000
52<-77,0.010000
52<-142,0.010000
52<-286,0.010000
52<-598,0.010000
53<-109,0.010000
53<-600,0.010000
53<-421,0.010000
53<-308,0.010000
53<-671,0.010000
54<-689,0.010000
54<-655,0.010000
54<-201,0.010000
54<-629,0.010000
54<-513,0.010000
54<-63,0.010000
54<-736,0.010000
54<-627,0.010000
54<-516,0.010000
54<-758,0.010000
55<-718,0.010000
55<-535,0.010000
55<-644,0.010000
55<-753,0.010000
55<-643,0.010000
55<-481,0.010000
55<-228,0.010000
55<-195,0.010000
56<-24,0.010000
56<-719,0.010000
56<-392,0.010000
56<-672,0.010000
56<-341,0.010000
56<-575,0.010000
56<-566,0.010000
56<-133,0.010000
56<-360,0.010000
56<-48,0.010000
56<-407,0.010000
56<-772,0.010000
57<-645,0.010000
57<-20,0.010000
57<-38,0.010000
57<-88,0.010000
57<-401,0.010000
57<-568,0.010000
57<-541,0.010000
57<-286,0.010000
57<-579,0.010000
58<-70,0.010000
58<-713,0.010000
58<-672,0.010000
58<-3,0.010000
58<-502,0.010000
58<-514,0.010000
58<-56,0.010000
58<-248,0.010000
59<-490,0.010000
59<-648,0.010000
59<-773,0.010000
59<-133,0.010000
59<-765,0.010000
59<-54,0.010000
59<-486,0.010000
59<-452,0.010000
59<-448,0.010000
59<-733,0.010000
60<-140,0.010000
60<-431,0.010000
60<-216,0.010000
60<-599,0.010000
60<-594,0.010000
60<-366,0.010000
60<-177,0.010000
60<-450,0.010000
61<-205,0.010000
61<-139,0.010000
61<-391,0.010000
61<-648,0.010000
62<-542,0.010000
62<-445,0.010000
62<-221,0.010000
62<-65,0.010000
62<-273,0.010000
62<-199,0.010000
62<-90,0.010000
62<-187,0.010000
63<-287,0.010000
63<-799,0.010000
63<-125,0.010000
63<-89,0.010000
63<-504,0.010000
63<-95,0.010000
63<-358,0.010000
63<-690,0.010000
63<-268,0.010000
64<-615,0.010000
64<-783,0.010000
64<-638,0.010000
64<-406,0.010000
64<-767,0.010000
64<-446,0.010000
64<-323,0.010000
64<-117,0.010000
64<-298,0.010000
65<-724,0.010000
65<-741,0.010000
65<-544,0.010000
65<-291,0.010000
65<-659,0.010000
65<-579,0.010000
65<-407,0.010000
65<-436,0.010000
65<-681,0.010000
65<-408,0.010000
65<-178,0.010000
66<-618,0.010000
66<-432,0.010000
66<-324,0.010000
66<-526,0.010000
66<-712,0.010000
66<-721,0.010000
66<-27,0.010000
66<-789,0.010000
66<-268,0.010000
66<-791,0.010000
66<-214,0.010000
67<-671,0.010000
67<-621,0.010000
67<-704,0.010000
67<-538,0.010000
67<-193,0.010000
67<-539,0.010000
68<-553,0.010000
68<-739,0.010000
68<-314,0.010000
68<-351,0.010000
68<-342,0.010000
68<-534,0.010000
68<-298,0.010000
68<-328,0.010000
68<-67,0.010000
68<-30,0.010000
69<-540,0.010000
69<-71,0.010000
69<-277,0.010000
69<-274,0.010000
69<-320,0.010000
70<-374,0.010000
70<-683,0.010000
70<-753,0.010000
70<-53,0.010000
70<-67,0.010000
70<-222,0.010000
70<-186,0.010000
70<-550,0.010000
70<-492,0.010000
70<-429,0.010000
70<-34,0.010000
70<-76,0.010000
71<-216,0.010000
71<-472,0.010000
71<-143,0.010000
71<-661,0.010000
71<-682,0.010000
71<-578,0.010000
71<-355,0.010000
71<-316,0.010000
71<-83,0.010000
72<-681,0.010000
72<-99,0.010000
72<-669,0.010000
72<-755,0.010000
72<-110,0.010000
72<-320,0.010000
72<-305,0.010000
72<-367,0.010000
72<-232,0.010000
72<-219,0.010000
72<-60,0.010000
72<-118,0.010000
73<-704,0.010000
73<-69,0.010000
73<-224,0.010000
73<-279,0.010000
73<-144,0.010000
73<-747,0.010000
73<-503,0.010000
73<-403,0.010000
73<-571,0.010000
73<-270,0.010000
73<-197,0.010000
73<-396,0.010000
73<-776,0.010000
74<-257,0.010000
74<-71,0.010000
74<-744,0.010000
74<-326,0.010000
74<-363,0.010000
74<-659,0.010000
74<-491,0.010000
74<-412,0.010000
74<-404,0.010000
75<-663,0.010000
75<-439,0.010000
75<-207,0.010000
75<-782,0.010000
75<-336,0.010000
75<-436,0.010000
75<-745,0.010000
75<-522,0.010000
75<-111,0.010000
75<-305,0.010000
76<-3,0.010000
76<-681,0.010000
76<-765,0.010000
76<-487,0.010000
76<-280,0.010000
77<-468,0.010000
77<-276,0.010000
77<-181,0.010000
77<-657,0.010000
77<-692,0.010000
77<-24,0.010000
77<-756,0.010000
77<-627,0.010000
77<-393,0.010000
78<-566,0.010000
78<-495,0.010000
78<-113,0.010000
78<-765,0.010000
78<-562,0.010000
78<-594,0.010000
78<-120,0.010000
78<-723,0.010000
78<-376,0.010000
79<-236,0.010000
79<-748,0.010000
79<-22,0.010000
79<-647,0.010000
79<-728,0.010000
79<-80,0.010000
79<-758,0.010000
79<-592,0.010000
79<-610,0.010000
79<-12,0.010000
79<-683,0.010000
79<-720,0.010000
80<-463,0.010000
80<-271,0.010000
80<-239,0.010000
80<-496,0.010000
80<-362,0.010000
80<-41,0.010000
80<-560,0.010000
80<-185,0.010000
80<-386,0.010000
80<-167,0.010000
80<-489,0.010000
80<-253,0.010000
81<-513,0.010000
81<-378,0.010000
81<-168,0.010000
81<-226,0.010000
81<-283,0.010000
81<-48,0.010000
82<-62,0.010000
82<-419,0.010000
82<-477,0.010000
82<-128,0.010000
82<-797,0.010000
82<-406,0.010000
82<-733,0.010000
82<-397,0.010000
82<-319,0.010000
82<-99,0.010000
82<-126,0.010000
82<-691,0.010000
82<-503,0.010000
83<-749,0.010000
83<-362,0.010000
83<-574,0.010000
83<-210,0.010000
83<-422,0.010000
83<-494,0.010000
83<-635,0.010000
83<-713,0.010000
83<-446,0.010000
84<-525,0.010000
84<-24,0.010000
84<-565,0.010000
84<-414,0.010000
84<-708,0.010000
84<-407,0.010000
84<-567,0.010000
84<-222,0.010000
84<-481,0.010000
84<-286,0.010000
84<-309,0.010000
85<-175,0.010000
85<-225,0.010000
85<-431,0.010000
85<-658,0.010000
85<-485,0.010000
86<-510,0.010000
86<-183,0.010000
86<-21,0.010000
86<-428,0.010000
86<-31,0.010000
87<-597,0.010000
87<-102,0.010000
87<-332,0.010000
87<-742,0.010000
87<-690,0.010000
87<-421,0.010000
88<-284,0.010000
88<-795,0.010000
88<-754,0.010000
88<-63,0.010000
88<-404,0.010000
89<-194,0.010000
89<-86,0.010000
89<-533,0.010000
89<-665,0.010000
89<-76,0.010000
89<-26,0.010000
89<-230,0.010000
89<-506,0.010000
90<-257,0.010000
90<-608,0.010000
90<-574,0.010000
90<-49,0.010000
90<-796,0.010000
90<-166,0.010000
90<-757,0.010000
90<-93,0.010000
91<-415,0.010000
91<-315,0.010000
91<-64,0.010000
91<-203,0.010000
91<-331,0.010000
92<-321,0.010000
92<-707,0.010000
92<-318,0.010000
92<-93,0.010000
92<-767,0.010000
92<-653,0.010000
92<-184,0.010000
92<-62,0.010000
92<-618,0.010000
92<-241,0.010000
92<-232,0.010000
92<-281,0.010000
93<-715,0.010000
93<-127,0.010000
93<-769,0.010000
93<-139,0.010000
93<-125,0.010000
93<-544,0.010000
93<-597,0.010000
93<-338,0.010000
93<-218,0.010000
94<-112,0.010000
94<-641,0.010000
94<-335,0.010000
94<-140,0.010000
94<-77,0.010000
94<-778,0.010000
94<-219,0.010000
95<-681,0.010000
95<-97,0.010000
95<-397,0.010000
95<-361,0.010000
95<-657,0.010000
95<-185,0.010000
95<-254,0.010000
95<-20,0.010000
95<-576,0.010000
95<-423,0.010000
96<-348,0.010000
96<-669,0.010000
96<-118,0.010000
96<-676,0.010000
96<-665,0.010000
96<-579,0.010000
96<-690,0.010000
96<-480,0.010000
97<-315,0.010000
97<-417,0.010000
97<-613,0.010000
97<-503,0.010000
97<-751,0.010000
97<-381,0.010000
97<-318,0.010000
98<-666,0.010000
98<-475,0.010000
98<-53,0.010000
98<-307,0.010000
98<-717,0.010000
98<-493,0.010000
98<-598,0.010000
99<-15,0.010000
99<-453,0.010000
99<-262,0.010000
99<-597,0.010000
99<-563,0.010000
99<-123,0.010000
99<-341,0.010000
99<-163,0.010000
99<-776,0.010000
99<-217,0.010000
100<-447,0.010000
100<-128,0.010000
100<-780,0.010000
100<-601,0.010000
100<-249,0.010000
100<-442,0.010000
100<-171,0.010000
100<-554,0.010000
101<-158,0.010000
101<-103,0.010000
101<-406,0.010000
101<-782,0.010000
101<-209,0.010000
101<-650,0.010000
101<-555,0.010000
101<-421,0.010000
102<-536,0.010000
102<-126,0.010000
102<-761,0.010000
102<-97,0.010000
102<-279,0.010000
102<-403,0.010000
102<-415,0.010000
103<-702,0.010000
103<-485,0.010000
103<-302,0.010000
103<-535,0.010000
103<-57,0.010000
103<-209,0.010000
103<-222,0.010000
103<-132,0.010000
103<-470,0.010000
103<-352,0.010000
103<-87,0.010000
103<-448,0.010000
103<-593,0.010000
104<-80,0.010000
104<-93,0.010000
104<-487,0.010000
104<-167,0.010000
104<-365,0.010000
104<-304,0.010000
104<-132,0.010000
104<-626,0.010000
105<-478,0.010000
105<-729,0.010000
105<-738,0.010000
105<-96,0.010000
105<-183,0.010000
105<-265,0.010000
105<-472,0.010000
105<-485,0.010000
105<-34,0.010000
105<-192,0.010000
106<-529,0.010000
106<-423,0.010000
106<-681,0.010000
106<-102,0.010000
106<-381,0.010000
106<-659,0.010000
106<-402,0.010000
106<-441,0.010000
106<-30,0.010000
106<-730,0.010000
106<-431,0.010000
107<-126,0.010000
107<-552,0.010000
107<-3,0.010000
107<-106,0.010000
107<-413,0.010000
108<-736,0.010000
108<-230,0.010000
108<-429,0.010000
108<-19,0.010000
108<-544,0.010000
108<-610,0.010000
108<-539,0.010000
108<-625,0.010000
109<-21,0.010000
109<-513,0.010000
109<-443,0.010000
109<-47,0.010000
109<-461,0.010000
109<-53,0.010000
110<-711,0.010000
110<-64,0.010000
110<-504,0.010000
110<-786,0.010000
110<-361,0.010000
110<-161,0.010000
110<-752,0.010000
111<-174,0.010000
111<-518,0.010000
111<-258,0.010000
111<-581,0.010000
111<-773,0.010000
112<-4,0.010000
112<-42,0.010000
112<-657,0.010000
112<-15,0.010000
112<-443,0.010000
112<-556,0.010000
113<-621,0.010000
113<-222,0.010000
113<-680,0.010000
113<-706,0.010000
113<-114,0.010000
113<-101,0.010000
113<-769,0.010000
113<-715,0.010000
114<-528,0.010000
114<-112,0.010000
114<-735,0.010000
114<-174,0.010000
114<-725,0.010000
114<-794,0.010000
115<-225,0.010000
115<-728,0.010000
115<-283,0.010000
115<-318,0.010000
115<-378,0.010000
115<-108,0.010000
115<-294,0.010000
115<-472,0.010000
116<-511,0.010000
116<-523,0.010000
116<-115,0.010000
116<-426,0.010000
116<-789,0.010000
116<-72,0.010000
116<-795,0.010000
116<-442,0.010000
116<-82,0.010000
116<-188,0.010000
116<-134,0.010000
116<-17,0.010000
116<-498,0.010000
117<-661,0.010000
117<-567,0.010000
117<-573,0.010000
117<-638,0.010000
117<-274,0.010000
117<-705,0.010000
117<-169,0.010000
117<-738,0.010000
117<-481,0.010000
117<-350,0.010000
117<-748,0.010000
117<-184,0.010000
118<-344,0.010000
118<-791,0.010000
118<-254,0.010000
118<-50,0.010000
118<-313,0.010000
118<-195,0.010000
118<-306,0.010000
118<-766,0.010000
118<-627,0.010000
119<-523,0.010000
119<-282,0.010000
119<-318,0.010000
119<-388,0.010000
119<-415,0.010000
120<-204,0.010000
120<-776,0.010000
120<-781,0.010000
120<-278,0.010000
120<-254,0.010000
120<-233,0.010000
120<-59,0.010000
120<-309,0.010000
120<-352,0.010000
121<-24,0.010000
121<-238,0.010000
121<-724,0.010000
121<-280,0.010000
121<-98,0.010000
121<-761,0.010000
121<-65,0.010000
121<-52,0.010000
121<-520,0.010000
121<-626,0.010000
121<-115,0.010000
121<-20,0.010000
121<-619,0.010000
121<-380,0.010000
121<-593,0.010000
121<-317,0.010000
122<-105,0.010000
122<-763,0.010000
122<-366,0.010000
122<-782,0.010000
122<-380,0.010000
122<-136,0.010000
122<-29,0.010000
122<-448,0.010000
122<-254,0.010000
123<-264,0.010000
123<-358,0.010000
123<-276,0.010000
123<-671,0.010000
123<-717,0.010000
123<-518,0.010000
123<-591,0.010000
123<-686,0.010000
123<-116,0.010000
124<-432,0.010000
124<-523,0.010000
124<-782,0.010000
124<-530,0.010000
125<-130,0.010000
125<-663,0.010000
125<-575,0.010000
125<-717,0.010000
125<-429,0.010000
125<-175,0.010000
125<-389,0.010000
125<-204,0.010000
125<-374,0.010000
125<-793,0.010000
125<-667,0.010000
126<-446,0.010000
126<-318,0.010000
126<-297,0.010000
126<-118,0.010000
126<-473,0.010000
126<-102,0.010000
127<-424,0.010000
127<-765,0.010000
127<-606,0.010000
127<-696,0.010000
128<-458,0.010000
128<-484,0.010000
128<-187,0.010000
128<-759,0.010000
128<-582,0.010000
128<-301,0.010000
129<-351,0.010000
129<-518,0.010000
130<-700,0.010000
130<-435,0.010000
130<-439,0.010000
130<-84,0.010000
130<-570,0.010000
130<-736,0.010000
130<-110,0.010000
130<-81,0.010000
131<-728,0.010000
131<-741,0.010000
131<-797,0.010000
131<-325,0.010000
131<-353,0.010000
131<-694,0.010000
131<-718,0.010000
131<-416,0.010000
131<-25,0.010000
131<-33,0.010000
131<-338,0.010000
131<-570,0.010000
132<-79,0.010000
132<-697,0.010000
132<-749,0.010000
132<-46,0.010000
132<-698,0.010000
132<-368,0.010000
132<-506,0.010000
132<-36,0.010000
133<-530,0.010000
133<-400,0.010000
133<-544,0.010000
133<-289,0.010000
133<-280,0.010000
133<-83,0.010000
133<-583,0.010000
133<-476,0.010000
133<-285,0.010000
133<-710,0.010000
133<-528,0.010000
134<-585,0.010000
134<-778,0.010000
134<-677,0.010000
134<-510,0.010000
134<-423,0.010000
134<-576,0.010000
134<-620,0.010000
134<-304,0.010000
134<-728,0.010000
134<-376,0.010000
134<-204,0.010000
135<-596,0.010000
135<-708,0.010000
135<-19,0.010000
135<-525,0.010000
135<-36,0.010000
135<-392,0.010000
135<-43,0.010000
135<-400,0.010000
135<-33,0.010000
135<-537,0.010000
136<-718,0.010000
136<-263,0.010000
136<-361,0.010000
136<-219,0.010000
136<-499,0.010000
136<-528,0.010000
136<-727,0.010000
136<-685,0.010000
137<-25,0.010000
137<-51,0.010000
137<-544,0.010000
137<-5,0.010000
137<-18,0.010000
137<-460,0.010000
138<-433,0.010000
138<-453,0.010000
138<-223,0.010000
138<-45,0.010000
139<-446,0.010000
139<-182,0.010000
139<-481,0.010000
139<-21,0.010000
139<-340,0.010000
139<-452,0.010000
139<-256,0.010000
139<-188,0.010000
139<-218,0.010000
139<-505,0.010000
140<-789,0.010000
140<-516,0.010000
140<-74,0.010000
140<-173,0.010000
140<-765,0.010000
140<-511,0.010000
140<-26,0.010000
140<-454,0.010000
140<-409,0.010000
141<-440,0.010000
141<-65,0.010000
141<-173,0.010000
141<-252,0.010000
141<-324,0.010000
141<-181,0.010000
141<-90,0.010000
142<-59,0.010000
142<-34,0.010000
142<-463,0.010000
142<-301,0.010000
142<-226,0.010000
142<-1,0.010000
142<-420,0.010000
142<-35,0.010000
142<-248,0.010000
143<-761,0.010000
143<-662,0.010000
143<-32,0.010000
143<-177,0.010000
143<-300,0.010000
144<-397,0.010000
144<-10,0.010000
144<-580,0.010000
144<-749,0.010000
144<-768,0.010000
145<-90,0.010000
145<-629,0.010000
145<-581,0.010000
145<-556,0.010000
145<-85,0.010000
146<-627,0.010000
146<-542,0.010000
146<-666,0.010000
146<-603,0.010000
146<-480,0.010000
146<-54,0.010000
146<-243,0.010000
146<-330,0.010000
146<-796,0.010000
147<-183,0.010000
147<-361,0.010000
147<-83,0.010000
147<-319,0.010000
147<-176,0.010000
147<-219,0.010000
147<-433,0.010000
148<-304,0.010000
148<-259,0.010000
148<-362,0.010000
148<-774,0.010000
148<-478,0.010000
148<-540,0.010000
148<-244,0.010000
149<-4,0.010000
149<-293,0.010000
149<-715,0.010000
149<-385,0.010000
149<-774,0.010000
149<-744,0.010000
149<-70,0.010000
149<-359,0.010000
149<-354,0.010000
149<-8,0.010000
150<-464,0.010000
150<-15,0.010000
150<-281,0.010000
150<-551,0.010000
150<-578,0.010000
150<-787,0.010000
150<-585,0.010000
150<-318,0.010000
151<-16,0.010000
151<-364,0.010000
151<-55,0.010000
151<-498,0.010000
151<-39,0.010000
152<-372,0.010000
152<-789,0.010000
152<-786,0.010000
152<-691,0.010000
152<-370,0.010000
153<-115,0.010000
153<-182,0.010000
153<-795,0.010000
153<-353,0.010000
153<-463,0.010000
153<-157,0.010000
153<-207,0.010000
153<-383,0.010000
154<-234,0.010000
154<-105,0.010000
154<-717,0.010000
154<-82,0.010000
154<-271,0.010000
154<-24,0.010000
154<-370,0.010000
154<-423,0.010000
154<-95,0.010000
154<-91,0.010000
154<-125,0.010000
155<-211,0.010000
155<-98,0.010000
155<-318,0.010000
155<-131,0.010000
155<-534,0.010000
155<-67,0.010000
155<-670,0.010000
155<-788,0.010000
155<-553,0.010000
155<-197,0.010000
156<-696,0.010000
156<-73,0.010000
156<-711,0.010000
156<-297,0.010000
156<-727,0.010000
156<-372,0.010000
156<-498,0.010000
156<-157,0.010000
156<-443,0.010000
157<-428,0.010000
157<-217,0.010000
157<-355,0.010000
157<-195,0.010000
157<-521,0.010000
158<-196,0.010000
158<-494,0.010000
158<-125,0.010000
158<-387,0.010000
158<-564,0.010000
158<-200,0.010000
158<-149,0.010000
158<-137,0.010000
159<-788,0.010000
159<-233,0.010000
159<-619,0.010000
159<-503,0.010000
159<-45,0.010000
160<-799,0.010000
160<-652,0.010000
160<-505,0.010000
160<-221,0.010000
160<-658,0.010000
160<-628,0.010000
160<-770,0.010000
160<-291,0.010000
160<-38,0.010000
160<-615,0.010000
160<-322,0.010000
160<-217,0.010000
160<-275,0.010000
160<-552,0.010000
161<-624,0.010000
161<-669,0.010000
161<-687,0.010000
161<-626,0.010000
161<-561,0.010000
161<-580,0.010000
161<-144,0.010000
161<-478,0.010000
161<-473,0.010000
161<-445,0.010000
162<-128,0.010000
162<-365,0.010000
162<-546,0.010000
162<-374,0.010000
162<-223,0.010000
162<-403,0.010000
162<-109,0.010000
163<-709,0.010000
163<-95,0.010000
163<-92,0.010000
163<-767,0.010000
163<-425,0.010000
163<-521,0.010000
163<-751,0.010000
163<-39,0.010000
164<-218,0.010000
164<-658,0.010000
164<-423,0.010000
164<-63,0.010000
164<-70,0.010000
164<-479,0.010000
164<-510,0.010000
164<-796,0.010000
165<-339,0.010000
165<-226,0.010000
165<-798,0.010000
165<-343,0.010000
165<-33,0.010000
165<-651,0.010000
165<-420,0.010000
165<-755,0.010000
166<-416,0.010000
166<-658,0.010000
166<-561,0.010000
166<-678,0.010000
166<-291,0.010000
167<-57,0.010000
167<-106,0.010000
167<-204,0.010000
167<-120,0.010000
167<-69,0.010000
167<-741,0.010000
167<-733,0.010000
167<-95,0.010000
168<-789,0.010000
168<-574,0.010000
168<-240,0.010000
168<-396,0.010000
168<-507,0.010000
168<-615,0.010000
168<-226,0.010000
168<-210,0.010000
168<-165,0.010000
168<-503,0.010000
168<-385,0.010000
168<-592,0.010000
168<-519,0.010000
169<-619,0.010000
169<-768,0.010000
169<-589,0.010000
169<-596,0.010000
169<-4,0.010000
169<-696,0.010000
169<-480,0.010000
169<-52,0.010000
169<-608,0.010000
169<-160,0.010000
170<-24,0.010000
170<-184,0.010000
170<-173,0.010000
170<-178,0.010000
170<-742,0.010000
170<-626,0.010000
170<-688,0.010000
170<-46,0.010000
170<-272,0.010000
170<-668,0.010000
170<-338,0.010000
170<-354,0.010000
171<-210,0.010000
171<-591,0.010000
171<-362,0.010000
172<-413,0.010000
